ID,NOM,CARREC,TRACTAMENT,RESP,IDDEP,DEP,IDPARE,CODIDEP,NIF,ORDRE,DATA MODIFICACIO,DATACREACIO,CP,POB,CODI_INE_MUNICIPI,COM,ADRECA,LATITUD,LONGITUD,Georeferència
12885,Institut de Medicina Legal i Ciències Forenses de Catalunya. Divisió de Girona,Subdirectora de l'Institut de Medicina Legal i Ciències Forenses a Girona (e.f.),Sra.,Mariona Cañisá Llaveria,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,5000,05/10/2021,30/05/2002,17001,Girona,17079,Gironès,Ramon Folch 4-6 planta baixa (Edifici Jutjats),41.986560405,2.822275835,POINT (2.822275835 41.986560405)
21168,Consell de Direcció de l'Institut de Medicina Legal i Ciències Forenses de Catalunya,Titular de la direcció de l'Institut de Medicina Legal i Ciències Forenses de Catalunya,Sr.,Eneko Barbería Marcalain,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,0,14/09/2021,14/09/2021,08075,Barcelona,08019,Barcelonès,"Corts Catalanes 111 - Edifici G, 6a. planta (Ciutat de la Justícia)",41.363384,2.132589,POINT (2.132589 41.363384)
20037,"Secció de Formació, Docència i Recerca Forense","cap de la Secció de Formació, Docència i Recerca Forense",Sr.,Joan Ignasi Galtés Vicente,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,403000,15/11/2016,15/11/2016,08075,Barcelona,08019,Barcelonès,"Corts Catalanes 111 - Edifici G, 6a. planta (Ciutat de la Justícia)",41.363384,2.132589,POINT (2.132589 41.363384)
12881,Institut de Medicina Legal i Ciències Forenses de Catalunya. Divisió de Barcelona Ciutat i l'Hospitalet de Llobregat,subdirector de la Divisió de Barcelona Ciutat i l'Hospitalet de Llobregat,Sr.,Alexandre Xifró Collsamata,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,1000,07/08/2017,30/05/2002,08075,Barcelona,08019,Barcelonès,"Corts Catalanes 111 - Edifici G, 6a. planta (Ciutat de la Justícia)",41.363384,2.132589,POINT (2.132589 41.363384)
12883,Institut de Medicina Legal i Ciències Forenses de Catalunya. Divisió de Tarragona,subdirectora de l'Institut de Medicina Legal i Ciències Forenses a Tarragona (e.f.),Sra.,Inés Landín Roig,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,3000,22/09/2021,30/05/2002,43005,Tarragona,43148,Tarragonès,President Lluís Companys 10  (Jutjats),41.120142908,1.24261442,POINT (1.24261442 41.120142908)
15800,Institut de Medicina Legal i Ciències Forenses de Catalunya. Divisió Barcelona Comarques,subdirectora de la Divisió Barcelona Comarques (e.f),Sra.,Elena Cano Rodríguez,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,1500,07/09/2022,09/02/2007,08075,Barcelona,08019,Barcelonès,Corts Catalanes 111 - Edifici G (Ciutat de la Justícia),41.363384,2.132589,POINT (2.132589 41.363384)
21336,Comissió de Docència i Investigació de l'Institut de Medicina Legal i Ciències Forenses de Catalunya,President de la Comissió de Docència i Investigació de l'IMLCFC,Sr.,Manel Gené Badia,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,1301000,11/06/2020,11/06/2020,,,,,,,,
15801,Servei de Patologia Forense,Cap del servei de Patologia Forense,Sra.,Maria Luisa Ortega Sánchez,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,800000,07/09/2022,12/02/2007,08075,Barcelona,08019,Barcelonès,Corts Catalanes 111 - Edifici G (Ciutat de la Justícia),41.363384,2.132589,POINT (2.132589 41.363384)
12886,Institut de Medicina Legal i Ciències Forenses de Catalunya. Divisió de Terres de l'Ebre,subdirectora de l'Institut de Medicina Legal i Ciències Forenses de Catalunya,Sra.,Núria Soler Murall,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,6000,25/02/2016,30/05/2002,43500,Tortosa,43155,Baix Ebre,Estudis 1 (Edifici Jutjats),40.813980862,0.523807279,
12884,Institut de Medicina Legal i Ciències Forenses de Catalunya. Divisió de Lleida,subdirectora de l' Institut de Medicina Legal i Ciències Forenses de Catalunya a Lleida (e.f.),Sra.,Alicia Loste Ramos,13757,"Departament de Justícia, Drets i Memòria",12880,JUS,,4000,02/05/2023,30/05/2002,25007,Lleida,25120,Segrià,Canyeret 3-5 (edifici dels Jutjats),41.616429718,0.62708287,
21431,Responsable d'anàlisi econòmica de les entitats asseguradores,,Sr.,Jaume Porta Casajuana,19772,Departament d'Economia i Hisenda,1289,ECF,,0,24/01/2024,24/01/2024,,,,,,,,
18155,"Instruments Financers per a empreses Innovadores (IFEM), SLU",,,,1293,Institut Català de Finances (ICF),1293,ECF,B-65007494,500000,12/04/2018,02/03/2011,08010,Barcelona,08019,Barcelonès,Corts Catalanes 635 3a. planta,41.391871728,2.171093291,POINT (2.171093291 41.391871728)
18903,"Institut Català de Finances Capital, SGEIC, SA",,,,1293,Institut Català de Finances (ICF),1293,ECF,A-65288037,600000,12/04/2018,21/05/2015,08010,Barcelona,08019,Barcelonès,Corts Catalanes 635 3a. planta,41.391871728,2.171093291,POINT (2.171093291 41.391871728)
1543,Comissió Executiva de l'Institut Català de Finances,,,,1293,Institut Català de Finances (ICF),1293,ECF,,15750,12/04/2018,19/06/1997,08010,Barcelona,08019,Barcelonès,Corts Catalanes 635,41.391871728,2.171093291,POINT (2.171093291 41.391871728)
6764,Junta de Govern de l'Institut Català de Finances,,,,1293,Institut Català de Finances (ICF),1293,ECF,,31500,12/04/2018,19/06/1997,08010,Barcelona,08019,Barcelonès,Corts Catalanes 635,41.391871728,2.171093291,POINT (2.171093291 41.391871728)
12937,Divisió de Policia Científica,,,,13760,Departament d'Interior,12931,INT,,11000,14/04/2023,17/06/2002,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
12944,Àrea Central d'Anàlisi de la Criminalitat,,,,13760,Departament d'Interior,12931,INT,,3000,13/04/2023,17/06/2002,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
12933,Oficina de Suport (Comissaria General d'Investigació Criminal),,,,13760,Departament d'Interior,12931,INT,,7562,13/04/2023,17/06/2002,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
12936,Divisió d'Investigació Criminal Central,,,,13760,Departament d'Interior,12931,INT,,8000,14/04/2023,17/06/2002,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
12945,Àrea Central de Mitjans Tècnics,,,,13760,Departament d'Interior,12931,INT,,3500,13/04/2023,17/06/2002,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
12938,Oficina de Suport (Comissaria General d'Informació),,,,13760,Departament d'Interior,12935,INT,,3250,14/04/2023,17/06/2002,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
18621,Àrea Central Tecnològica de la Informació,,,,13760,Departament d'Interior,12935,INT,,700000,14/04/2023,24/03/2023,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
16142,Àrea Central de Crim Organitzat,,,,13760,Departament d'Interior,12936,INT,,602000,13/04/2023,13/04/2023,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
18625,Àrea Central de Delictes Econòmics,,,,13760,Departament d'Interior,12936,INT,,402000,13/04/2023,21/12/2011,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
16140,Àrea Central d'Investigació de Persones,,,,13760,Departament d'Interior,12936,INT,,401000,13/04/2023,24/03/2023,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
16141,Àrea Central d'Investigació de Patrimoni,,,,13760,Departament d'Interior,12936,INT,,9000,13/04/2023,24/03/2023,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
12949,Àrea Central d'Identificació,,,,13760,Departament d'Interior,12937,INT,,2000,13/04/2023,17/06/2002,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
12950,Àrea Central de Criminalística,,,,13760,Departament d'Interior,12937,INT,,3000,13/04/2023,17/06/2002,08206,Sabadell,08187,Vallès Occidental,Pau 120,41.553845172,2.068421335,
12953,Centre Cultural Blanquerna,,,,6,Departament de la Presidència,12952,PRE,,2000,03/11/2022,25/06/2002,28014,Madrid,,Comunidad de Madrid,Alcalá 44,40.41856,-3.696161,POINT (-3.696161 40.41856)
540,Llibreria Blanquerna,,,,6,Departament de la Presidència,12952,PRE,,1000,27/07/2016,19/06/1997,28014,Madrid,,Comunidad de Madrid,Alcalá 44,40.41856,-3.696161,POINT (-3.696161 40.41856)
4576,Consell de Caça de Catalunya,vicepresidenta segona del Consell,Sra.,Ma. Josep Vargas Pera,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,19000,21/03/2024,19/06/1997,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
20235,Junta Consultiva de la Reserva Nacional de Caça Cerdanya - Alt Urgell,president de la Junta Consultiva de la Reserva Nacional de Caça Cerdanya - Alt Urgell (e.f.),Sr.,Jordi Ruiz Olmo,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,1802000,21/03/2024,01/12/2020,25620,Tremp,25234,Pallars Jussà,Can Farga 4,42.168767917,0.896157176,
19310,Taula Intersectorial Forestal,,,,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,1802000,21/03/2024,21/03/2024,08130,Santa Perpètua de Mogoda,08260,Vallès Occidental,"B-140 de Sabadell a Santa Perpètua de Mogoda km 4,5 Finca Torreferrussa",41.52808,2.164709,
20239,Junta Consultiva de la Reserva Nacional de Caça de La Vall Boi,secretari de la Junta Consultiva de la Reserva Nacional de Caça de La Vall Boi,Sr.,Manel Beneria,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,2202000,21/03/2024,21/03/2024,25620,Tremp,25234,Pallars Jussà,Can Farga 4,42.168767917,0.896157176,
4571,Consell Assessor de la Pesca en Aigües Continentals,responsable del Consell Assessor de la Pesca en Aigües Continentals,Sr.,Francesc Mañas Prieto,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,19250,21/03/2024,19/06/1997,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
4521,Comissió de Catalunya d'Homologació de Trofeus de Caça,,,,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,17500,21/03/2024,19/06/1997,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
18274,Subdirecció General d'Activitats Cinegètiques i Pesca Continental,subdirector general d'Activitats Cinegètiques i Pesca Continental,Sr.,Albert Alemany Capella,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,6750,21/03/2024,16/05/2011,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
20234,Junta Consultiva de la Reserva Nacional de Caça Cadi,president de la Junta Consultiva de la Reserva Nacional de Caça Cadi (e.f.),Sr.,Jordi Ruiz Olmo,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,1702000,21/03/2024,01/12/2020,25620,Tremp,25234,Pallars Jussà,Can Farga 4,42.168767917,0.896157176,
20233,Junta Consultiva de la Reserva Nacional de Caça Boumort,president de la Junta Consultiva de la Reserva Nacional de Caça Boumort (e.f.),Sr.,Jordi Ruiz Olmo,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,1602000,21/03/2024,01/12/2020,25620,Tremp,25234,Pallars Jussà,Can Farga 4,42.168767917,0.896157176,
4521,Comissió de Catalunya d'Homologació de Trofeus de Caça,,,,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,17500,21/03/2024,19/06/1997,08012,Barcelona,08019,Barcelonès,Torrent de l'Olla 218-220 1a. planta,41.406288986,2.152617914,
20237,Junta Consultiva de la Reserva Nacional de Caça d'Escanyissada,secretari de la Junta Consultiva,Sr.,Josep V. Jovaní Bordera,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,2002000,21/03/2024,18/07/2023,43870,Amposta,43014,Montsià,Burgos 17 baixos,40.705219172,0.580908049,
20238,Junta Consultiva de la Reserva Nacional de Caça Ports de Tortosa i Beseit,secretari de la Junta Consultiva de la Reserva Nacional de Caça Ports de Tortosa i Beseit,Sr.,Rafael Balada,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,2102000,21/03/2024,21/03/2024,43520,Roquetes,43133,Baix Ebre,València (C-12) 108 (al costat de PADESA),40.795458009,0.497838824,
18272,Subdirecció General de Boscos,subdirector general de Boscos,Sr.,Enric Vadell Guiral,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,5000,21/03/2024,16/05/2011,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
20236,Junta Consultiva de la Reserva Nacional de Caça De Freser-Setcases,president de la Junta Consultiva de la Reserva Nacional de Caça De Freser-Setcases,Sr.,Albert Alemany Capella,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,1902000,21/03/2024,01/12/2020,17002,Girona,17079,Gironès,Pompeu Fabra 1,41.981071059,2.822207293,
19274,Servei de Projectes Transversals,,,,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,2750,29/11/2023,08/01/2014,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
20230,Comissió Interdepartamental de Prevenció de Riscs i Danys Produïts per Espècies Cinegètiques,secretària de la Comissió,Sra.,Ma. José Vargas Pera,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,925,24/07/2023,03/07/2017,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
11716,Servei de Gestió de Recursos,cap del Servei de Gestió de Recursos,Sr.,Francesc Crespo Climent,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,1500,29/11/2023,18/01/2001,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
20231,Comissions Consultives Comarcals d'accés Motoritzat,,,,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,1212,03/07/2017,03/07/2017,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,POINT (2.128386795 41.399690546)
20232,Junta Consultiva de la Reserva Nacional de Caça Alt Pallars - Aran,secretari de la Junta Consultiva de la Reserva Nacional de Caça Alt Pallars - Aran,Sr.,Manel Beneria,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12985,ARP,,1356,03/07/2017,03/07/2017,25620,Tremp,25234,Pallars Jussà,Can Farga 4,42.168767917,0.896157176,POINT (0.896157176 42.168767917)
11721,Secció d'Inspecció,cap de la Secció d'Inspecció,Sr.,Francesc Xavier Castro Dòria,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12988,ARP,,300,29/11/2023,18/01/2001,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
11722,Secció de Gestió de la Prevenció d'Incendis Forestals,Cap de la Secció de Gestió de la Prevenció d'Incendis Forestals,Sr.,José Ángel Terés Blanco,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",12988,ARP,,1300,29/11/2023,18/01/2001,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
15120,Subdirecció General de Programació Financera del Sector Públic Instrumental i de les Inversions,Subdirector general de Programació Financera del Sector Públic Instrumental i de les Inversions,Sr.,Marc Noguera Piquer,19772,Departament d'Economia i Hisenda,1300,ECF,,5500,01/02/2024,02/01/2006,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,
19137,Consorci Institut Català d'Avaluació de Polítiques Públiques (Ivàlua),Director executiu de l'Institut Català d'Avaluació de Polítiques Públiques,Sr.,Marc Balaguer Puig,19772,Departament d'Economia i Hisenda,1300,ECF,Q-0801583-F,1364000,14/04/2022,28/01/2016,08009,Barcelona,08019,Barcelonès,"Pau Claris 108, 4t. 1a.",41.391431921,2.169011677,POINT (2.169011677 41.391431921)
22112,Responsable d'Anàlisi i Coordinació Pressupostària de les Entitats Sector Públic,Responsable d'Anàlisi i Coordinació Pressupostària de les Entitats Sector Públic,Sra.,Ma. Montserrat Domingo Domingo,19772,Departament d'Economia i Hisenda,1300,ECF,,0,,,,,,,,,,
22113,Responsable de Programació i Anàlisi d'Inversions Públiques,Responsable de Programació i Anàlisi d'inversions Públiques,Sr.,Francisco Pardo Arazo,19772,Departament d'Economia i Hisenda,1300,ECF,,0,,,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,POINT (2.13872974 41.355947521)
15119,Subdirecció General d'Anàlisi i Seguiment de les Despeses,Subdirectora general d'Anàlisi i Seguiment de les Despeses,Sra.,Maria Riera Estorch,19772,Departament d'Economia i Hisenda,1300,ECF,,6500,22/07/2021,02/01/2006,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,POINT (2.13872974 41.355947521)
1302,Subdirecció General de Gestió Pressupostària,Subdirectora general de Gestió Pressupostària,Sra.,Imma Nadal Carnicé,19772,Departament d'Economia i Hisenda,1300,ECF,,4000,22/07/2021,19/06/1997,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,POINT (2.13872974 41.355947521)
1309,Subdirecció General de Despeses de Personal,Subdirectora general de Despeses de Personal,Sra.,Celsa Sáez Álvarez,19772,Departament d'Economia i Hisenda,1300,ECF,,4500,22/07/2021,19/06/1997,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,POINT (2.13872974 41.355947521)
22111,Expert/a en Polítiques Pressupostàries,Expert/a en Polítiques Pressupostàries,Sr.,Jordi  Baños Rovira,19772,Departament d'Economia i Hisenda,1300,ECF,,0,,,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,POINT (2.13872974 41.355947521)
14445,Subdirecció General de Finançament  i Sostenibilitat Financera,Subdirectora general de Finançament i Sostenibilitat Financera,Sra.,Montserrat Bassols Santamaria,19772,Departament d'Economia i Hisenda,1300,ECF,,107500,22/07/2021,04/05/2005,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,POINT (2.13872974 41.355947521)
19315,Àrea d'Avaluació Econòmica de Polítiques Públiques,Cap de l'Àrea d'Avaluació Econòmica de Polítiques Públiques,Sra.,Maria José del Blanco Pérez,19772,Departament d'Economia i Hisenda,1300,ECF,,307500,14/01/2021,22/01/2016,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,POINT (2.13872974 41.355947521)
15121,Servei d'Elaboració i Seguiment Pressupostari,Cap del Servei d'Elaboració i Seguiment Pressupostari,Sra.,Marta Martinez Mascorda,19772,Departament d'Economia i Hisenda,1302,ECF,,300000,22/01/2016,01/07/2009,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,POINT (2.13872974 41.355947521)
22416,Àrea Regional Barcelona (Agents Rurals),cap de l'Àrea Regional Barcelona,Sr.,Jaume Bosch i Call,13760,Departament d'Interior,13054,INT,,6000,07/03/2024,30/05/2022,08023,Barcelona,08019,Barcelonès,Vallcarca 169-203,41.416766,2.141428,
22640,Divisió Operativa (Agents Rurals),,,,13760,Departament d'Interior,13054,INT,,2000,15/02/2023,31/01/2023,,,,,,,,
22419,Àrea Regional Lleida (Agents Rurals),cap de l'Àrea Regional Lleida,Sr.,Llorenç Ricou i Ribó,13760,Departament d'Interior,13054,INT,,9000,16/02/2023,31/05/2022,25006,Lleida,25120,Segrià,Sant Martí 2-6,41.616579263,0.623670715,
